timestamp,process_stage,machine_id,shift,units_processed,cycle_time_sec,downtime_min,defect_rate,operator_efficiency,energy_consumed_kwh
2022-08-05 17:00:00,Painting,M1,Morning,18,273.93,8.98,0.023,0.92,50.04
2022-08-05 18:00:00,Cutting,M2,Evening,24,279.51,3.83,0.027,0.84,38.75
2022-08-05 19:00:00,Packaging,M1,Night,18,268.66,5.41,0.052,0.96,49.62
2022-08-05 20:00:00,Painting,M1,Night,23,359.94,2.37,0.018,0.8,45.26
2022-08-05 21:00:00,Cutting,M1,Evening,19,261.81,9.8,0.056,0.83,56.16
2022-08-05 22:00:00,Inspection,M1,Evening,21,270.62,44.81,0.068,0.86,36.85
2022-08-05 23:00:00,Painting,M5,Night,19,315.56,17.93,0.006,0.74,70.03
2022-08-06 00:00:00,Packaging,M3,Evening,22,311.52,11.5,0.068,0.85,51.21
2022-08-06 01:00:00,Painting,M1,Night,19,279.51,14.12,0.016,0.8,37.64
2022-08-06 02:00:00,Inspection,M4,Evening,14,384.18,18.28,0.03,0.78,47.98
2022-08-06 03:00:00,Painting,M2,Night,20,268.47,6.4,0.074,0.87,45.17
2022-08-06 04:00:00,Packaging,M2,Evening,17,291.45,8.37,0.016,0.8,42.05
2022-08-06 05:00:00,Cutting,M2,Night,30,203.66,22.58,0.053,0.96,54.25
2022-08-06 06:00:00,Packaging,M2,Morning,14,284.75,11.91,0.059,0.82,72.3
2022-08-06 07:00:00,Cutting,M2,Morning,24,233.85,1.46,0.016,0.82,68.69
2022-08-06 08:00:00,Assembly,M1,Evening,14,254.19,15.12,0.027,0.99,52.01
2022-08-06 09:00:00,Packaging,M3,Morning,23,202.21,0.23,0.061,0.8,42.19
2022-08-06 10:00:00,Packaging,M4,Night,17,255.37,18.81,0.046,0.74,52.8
2022-08-06 11:00:00,Inspection,M5,Evening,18,296.25,15.53,0.066,0.96,57.38
2022-08-06 12:00:00,Painting,M4,Evening,15,287.79,17.76,0.085,0.98,52.04
2022-08-06 13:00:00,Cutting,M5,Night,18,279.26,0.24,0.014,0.77,57.45
2022-08-06 14:00:00,Cutting,M5,Night,21,283.75,35.92,0.007,0.96,54.44
2022-08-06 15:00:00,Inspection,M4,Night,25,274.75,9.52,0.067,0.85,52.85
2022-08-06 16:00:00,Inspection,M1,Evening,25,298.27,16.1,0.077,0.71,37.84
2022-08-06 17:00:00,Painting,M2,Night,21,294.49,8.36,0.045,0.86,48.7
2022-08-06 18:00:00,Painting,M1,Morning,29,313.75,4.15,0.039,0.95,69.11
2022-08-06 19:00:00,Packaging,M2,Evening,17,289.95,3.51,0.06,0.82,54.9
2022-08-06 20:00:00,Assembly,M3,Night,16,278.32,0.72,0.055,0.87,61.68
2022-08-06 21:00:00,Painting,M5,Evening,23,338.91,7.82,0.049,0.74,70.11
2022-08-06 22:00:00,Inspection,M4,Morning,22,330.14,1.55,0.082,0.95,38.21
2022-08-06 23:00:00,Painting,M3,Morning,18,298.38,8.38,0.017,0.73,75.99
2022-08-07 00:00:00,Cutting,M2,Night,24,359.76,9.81,0.068,0.73,59.73
2022-08-07 01:00:00,Assembly,M1,Evening,20,304.13,5.84,0.074,0.98,61.62
2022-08-07 02:00:00,Packaging,M4,Night,19,291.94,1.7,0.09,0.96,43.3
2022-08-07 03:00:00,Cutting,M5,Evening,18,296.57,5.67,0.095,0.87,57.24
2022-08-07 04:00:00,Cutting,M3,Night,24,308.26,21.09,0.051,0.73,41.99
2022-08-07 05:00:00,Assembly,M5,Night,16,254.14,6.13,0.043,0.86,51.5
2022-08-07 06:00:00,Packaging,M2,Evening,27,206.32,4.2,0.05,0.98,53.37
2022-08-07 07:00:00,Inspection,M5,Evening,23,314.07,9.94,0.073,0.88,47.61
2022-08-07 08:00:00,Packaging,M1,Morning,24,341.7,9.65,0.002,0.76,61.51
2022-08-07 09:00:00,Painting,M3,Morning,23,249.95,0.95,0.017,0.97,44.8
2022-08-07 10:00:00,Cutting,M3,Evening,31,353.65,2.7,0.091,0.96,29.88
2022-08-07 11:00:00,Painting,M1,Morning,17,217.68,6.82,0.02,0.86,47.56
2022-08-07 12:00:00,Inspection,M5,Morning,26,272.06,4.56,0.023,0.96,62.54
2022-08-07 13:00:00,Painting,M1,Evening,20,385.3,3.86,0.094,0.72,74.56
2022-08-07 14:00:00,Packaging,M4,Evening,20,317.8,5.9,0.029,0.84,63.16
2022-08-07 15:00:00,Painting,M1,Evening,17,284.88,3.43,0.029,0.75,60.67
2022-08-07 16:00:00,Inspection,M5,Night,11,312.61,4.27,0.092,0.95,46.21
2022-08-07 17:00:00,Inspection,M1,Evening,23,359.82,14.86,0.038,0.99,73.03
2022-08-07 18:00:00,Inspection,M2,Evening,21,227.74,7.14,0.049,0.98,56.84
2022-08-07 19:00:00,Packaging,M1,Evening,14,365.89,20.62,0.056,0.85,57.23
2022-08-07 20:00:00,Inspection,M1,Morning,25,275.5,29.67,0.087,0.85,56.28
2022-08-07 21:00:00,Cutting,M5,Evening,13,335.42,25.52,0.008,0.97,38.42
2022-08-07 22:00:00,Inspection,M4,Morning,16,269.29,2.93,0.026,0.92,53.84
2022-08-07 23:00:00,Painting,M4,Night,16,384.19,6.4,0.059,0.72,35.45
2022-08-08 00:00:00,Painting,M5,Evening,21,298.44,7.66,0.043,0.74,58.27
2022-08-08 01:00:00,Painting,M5,Evening,22,233.56,19.12,0.028,0.99,53.36
2022-08-08 02:00:00,Packaging,M5,Morning,17,323.5,8.19,0.041,0.81,43.68
2022-08-08 03:00:00,Painting,M2,Night,18,365.06,2.91,0.097,0.76,61.26
2022-08-08 04:00:00,Packaging,M3,Evening,20,359.41,7.93,0.002,0.92,46.42
2022-08-08 05:00:00,Packaging,M1,Night,17,304.68,0.45,0.015,0.96,46.66
2022-08-08 06:00:00,Inspection,M5,Night,17,340.6,17.97,0.002,0.76,55.34
2022-08-08 07:00:00,Cutting,M5,Evening,16,278.92,8.35,0.059,0.78,49.84
2022-08-08 08:00:00,Inspection,M5,Night,23,329.55,10.55,0.001,0.97,52.33
2022-08-08 09:00:00,Inspection,M4,Night,25,318.14,2.24,0.045,0.7,60.32
2022-08-08 10:00:00,Packaging,M5,Evening,28,155.24,8.17,0.086,0.97,42.62
2022-08-08 11:00:00,Packaging,M1,Morning,27,249.97,7.56,0.01,0.71,41.77
2022-08-08 12:00:00,Painting,M5,Evening,23,310.39,9.67,0.037,0.73,47.67
2022-08-08 13:00:00,Painting,M1,Night,18,308.25,18.8,0.038,0.96,49.37
2022-08-08 14:00:00,Inspection,M2,Evening,21,298.55,14.46,0.036,0.77,56.42
2022-08-08 15:00:00,Assembly,M3,Morning,20,304.47,7.92,0.073,0.77,69.42
2022-08-08 16:00:00,Assembly,M4,Night,17,360.38,22.39,0.0,0.95,49.57
2022-08-08 17:00:00,Painting,M1,Night,18,317.71,4.44,0.078,0.86,50.36
2022-08-08 18:00:00,Assembly,M2,Morning,29,183.37,6.78,0.084,0.81,43.48
2022-08-08 19:00:00,Painting,M3,Morning,15,397.39,10.48,0.043,0.91,42.27
2022-08-08 20:00:00,Packaging,M3,Night,16,204.67,5.81,0.089,0.94,56.77
2022-08-08 21:00:00,Inspection,M3,Morning,22,347.91,4.49,0.038,0.96,50.39
2022-08-08 22:00:00,Cutting,M1,Evening,23,221.78,1.19,0.069,0.74,62.47
2022-08-08 23:00:00,Inspection,M2,Morning,34,371.17,10.1,0.039,0.87,61.38
2022-08-09 00:00:00,Painting,M5,Evening,27,286.1,2.14,0.004,0.9,58.69
2022-08-09 01:00:00,Painting,M2,Night,19,319.21,1.49,0.008,0.73,35.39
2022-08-09 02:00:00,Inspection,M2,Night,21,200.69,2.01,0.044,0.88,56.83
2022-08-09 03:00:00,Painting,M2,Night,16,336.48,11.66,0.099,0.71,40.65
2022-08-09 04:00:00,Assembly,M1,Night,20,320.82,1.49,0.018,0.8,31.16
2022-08-09 05:00:00,Assembly,M1,Night,20,330.87,37.4,0.09,0.75,52.21
2022-08-09 06:00:00,Painting,M1,Morning,19,347.48,14.21,0.092,0.87,63.58
2022-08-09 07:00:00,Painting,M2,Morning,21,308.93,4.99,0.041,0.76,57.12
2022-08-09 08:00:00,Assembly,M1,Night,38,289.46,9.0,0.046,0.94,41.18
2022-08-09 09:00:00,Painting,M3,Morning,20,259.45,0.08,0.05,0.74,77.96
2022-08-09 10:00:00,Painting,M1,Morning,14,277.84,18.61,0.077,0.93,58.17
2022-08-09 11:00:00,Inspection,M4,Night,16,360.32,3.16,0.012,0.73,41.58
2022-08-09 12:00:00,Cutting,M1,Morning,20,258.11,0.75,0.033,0.83,29.54
2022-08-09 13:00:00,Assembly,M1,Night,20,207.85,14.19,0.017,0.91,47.95
2022-08-09 14:00:00,Inspection,M1,Night,26,250.62,4.0,0.088,0.75,30.36
2022-08-09 15:00:00,Cutting,M1,Night,16,330.3,8.38,0.007,0.93,39.7
2022-08-09 16:00:00,Painting,M4,Night,22,284.86,18.58,0.075,0.99,33.01
2022-08-09 17:00:00,Painting,M5,Morning,18,330.22,14.96,0.044,0.81,42.46
2022-08-09 18:00:00,Inspection,M1,Morning,14,199.98,4.11,0.071,0.7,44.66
2022-08-09 19:00:00,Painting,M3,Evening,21,150.87,20.3,0.089,0.84,41.26
2022-08-09 20:00:00,Packaging,M4,Evening,16,313.21,4.92,0.034,0.97,73.0
2022-08-09 21:00:00,Inspection,M5,Night,19,350.23,6.93,0.023,0.9,48.13
2022-08-09 22:00:00,Cutting,M1,Evening,20,214.45,9.48,0.065,0.91,63.28
2022-08-09 23:00:00,Inspection,M5,Morning,25,326.3,0.74,0.1,0.94,55.69
2022-08-10 00:00:00,Assembly,M3,Morning,14,359.51,9.09,0.073,0.97,47.93
2022-08-10 01:00:00,Inspection,M4,Evening,22,299.78,8.61,0.08,0.74,45.22
2022-08-10 02:00:00,Painting,M4,Evening,16,345.05,20.67,0.063,0.88,63.51
2022-08-10 03:00:00,Painting,M5,Morning,23,309.52,4.36,0.037,0.97,39.64
2022-08-10 04:00:00,Packaging,M1,Evening,24,286.85,2.77,0.065,0.93,43.73
2022-08-10 05:00:00,Packaging,M2,Morning,22,341.05,6.47,0.013,0.77,43.58
2022-08-10 06:00:00,Packaging,M4,Morning,23,395.64,11.63,0.049,0.96,50.75
2022-08-10 07:00:00,Cutting,M2,Evening,21,272.11,8.25,0.057,0.79,40.91
2022-08-10 08:00:00,Packaging,M4,Evening,23,295.61,1.49,0.091,0.82,59.37
2022-08-10 09:00:00,Cutting,M1,Night,15,250.47,4.28,0.092,0.76,60.75
2022-08-10 10:00:00,Packaging,M1,Night,26,307.76,0.66,0.006,0.97,42.82
2022-08-10 11:00:00,Cutting,M4,Night,14,292.18,13.44,0.063,0.73,55.27
2022-08-10 12:00:00,Inspection,M5,Night,18,357.92,21.45,0.08,1.0,41.6
2022-08-10 13:00:00,Inspection,M1,Night,15,370.99,0.47,0.054,0.8,51.79
2022-08-10 14:00:00,Painting,M1,Morning,23,339.4,7.45,0.01,0.91,61.7
2022-08-10 15:00:00,Cutting,M3,Evening,18,352.34,8.35,0.023,0.74,51.03
2022-08-10 16:00:00,Assembly,M1,Morning,15,264.76,5.78,0.031,0.85,48.95
2022-08-10 17:00:00,Painting,M3,Night,9,252.25,6.99,0.066,0.71,72.88
2022-08-10 18:00:00,Inspection,M1,Night,29,321.84,12.39,0.007,0.96,53.6
2022-08-10 19:00:00,Cutting,M1,Evening,20,301.0,6.61,0.055,0.83,41.57
2022-08-10 20:00:00,Packaging,M5,Morning,23,399.96,25.21,0.011,0.92,40.79
2022-08-10 21:00:00,Assembly,M5,Night,24,203.92,7.78,0.04,0.97,72.79
2022-08-10 22:00:00,Inspection,M1,Night,20,330.98,0.75,0.043,0.72,42.59
2022-08-10 23:00:00,Painting,M4,Night,18,330.15,30.65,0.045,0.85,42.99
2022-08-11 00:00:00,Cutting,M4,Night,16,261.9,1.59,0.071,0.76,50.27
2022-08-11 01:00:00,Assembly,M1,Morning,27,251.62,15.35,0.008,0.72,57.32
2022-08-11 02:00:00,Cutting,M4,Morning,25,283.04,7.48,0.027,0.89,37.59
2022-08-11 03:00:00,Packaging,M1,Night,19,217.92,13.51,0.064,0.73,47.21
2022-08-11 04:00:00,Painting,M5,Morning,19,372.87,7.2,0.094,0.85,36.59
2022-08-11 05:00:00,Cutting,M2,Night,18,435.04,0.61,0.062,0.76,48.47
2022-08-11 06:00:00,Inspection,M3,Evening,27,282.94,4.7,0.088,0.76,58.22
2022-08-11 07:00:00,Painting,M4,Evening,26,268.04,9.69,0.097,0.86,47.49
2022-08-11 08:00:00,Inspection,M4,Evening,16,234.46,9.91,0.088,0.87,69.69
2022-08-11 09:00:00,Cutting,M5,Morning,17,245.19,36.14,0.097,0.7,41.53
2022-08-11 10:00:00,Painting,M4,Night,26,270.53,9.32,0.078,0.85,52.18
2022-08-11 11:00:00,Inspection,M1,Evening,14,360.44,3.37,0.089,0.9,63.07
2022-08-11 12:00:00,Packaging,M1,Evening,16,459.65,0.44,0.049,0.9,60.09
2022-08-11 13:00:00,Packaging,M2,Morning,20,263.86,15.53,0.035,0.95,76.43
2022-08-11 14:00:00,Cutting,M2,Morning,17,254.9,22.01,0.1,0.97,53.24
2022-08-11 15:00:00,Painting,M2,Evening,27,241.6,9.51,0.01,0.89,41.05
2022-08-11 16:00:00,Assembly,M1,Night,17,322.54,6.59,0.096,0.84,50.84
2022-08-11 17:00:00,Painting,M2,Night,15,317.21,19.73,0.043,0.76,41.62
2022-08-11 18:00:00,Packaging,M2,Night,17,305.05,2.75,0.002,0.74,51.21
2022-08-11 19:00:00,Inspection,M1,Evening,19,277.78,5.09,0.08,0.88,62.34
2022-08-11 20:00:00,Assembly,M5,Morning,26,367.96,7.09,0.044,0.98,56.97
2022-08-11 21:00:00,Cutting,M4,Night,23,338.21,0.51,0.08,0.78,48.96
2022-08-11 22:00:00,Assembly,M3,Evening,20,336.04,11.67,0.004,0.73,43.13
2022-08-11 23:00:00,Cutting,M1,Evening,23,318.51,2.09,0.097,0.83,53.25
2022-08-12 00:00:00,Assembly,M1,Morning,22,290.53,4.05,0.067,0.7,55.3
2022-08-12 01:00:00,Cutting,M3,Night,24,264.24,5.35,0.005,0.87,37.46
2022-08-12 02:00:00,Cutting,M3,Evening,18,326.0,10.18,0.0,0.71,39.81
2022-08-12 03:00:00,Assembly,M2,Night,21,321.16,0.68,0.059,0.98,47.1
2022-08-12 04:00:00,Assembly,M3,Night,21,328.36,4.17,0.098,0.96,36.68
2022-08-12 05:00:00,Cutting,M4,Night,21,221.78,3.21,0.052,0.73,31.89
2022-08-12 06:00:00,Packaging,M4,Evening,19,316.96,0.02,0.035,0.74,39.69
2022-08-12 07:00:00,Assembly,M4,Night,16,284.57,11.77,0.094,0.99,53.83
2022-08-12 08:00:00,Painting,M4,Morning,20,256.07,2.69,0.098,0.94,51.02
2022-08-12 09:00:00,Inspection,M4,Evening,24,336.42,1.82,0.078,0.98,45.55
2022-08-12 10:00:00,Cutting,M2,Evening,17,308.86,15.99,0.072,0.8,40.64
2022-08-12 11:00:00,Cutting,M1,Night,16,417.71,0.4,0.0,0.73,53.69
2022-08-12 12:00:00,Inspection,M3,Night,14,324.22,23.05,0.031,0.88,53.16
2022-08-12 13:00:00,Packaging,M1,Night,17,285.14,11.61,0.093,0.99,62.43
2022-08-12 14:00:00,Inspection,M3,Evening,19,294.59,1.88,0.037,0.74,24.89
2022-08-12 15:00:00,Assembly,M2,Morning,17,241.4,4.31,0.033,0.95,32.54
2022-08-12 16:00:00,Inspection,M2,Morning,21,361.54,29.95,0.054,0.81,59.38
2022-08-12 17:00:00,Cutting,M5,Evening,24,315.75,9.65,0.045,0.73,54.74
2022-08-12 18:00:00,Inspection,M5,Morning,15,316.61,9.38,0.086,0.84,59.34
2022-08-12 19:00:00,Painting,M2,Night,19,246.79,10.59,0.008,0.85,41.08
2022-08-12 20:00:00,Assembly,M2,Evening,22,338.95,6.21,0.066,0.7,46.11
2022-08-12 21:00:00,Inspection,M3,Morning,12,253.23,1.83,0.07,0.84,37.22
2022-08-12 22:00:00,Cutting,M2,Evening,22,272.3,1.64,0.088,0.89,26.65
2022-08-12 23:00:00,Assembly,M1,Morning,17,306.27,11.63,0.042,0.93,51.4
2022-08-13 00:00:00,Cutting,M3,Evening,17,270.95,21.54,0.03,0.73,64.16
2022-08-13 01:00:00,Packaging,M2,Morning,19,260.38,3.57,0.063,0.96,48.32
2022-08-13 02:00:00,Painting,M3,Evening,13,297.49,7.0,0.072,0.75,42.84
2022-08-13 03:00:00,Packaging,M3,Evening,22,350.5,48.58,0.017,0.9,38.8
2022-08-13 04:00:00,Painting,M4,Evening,17,344.75,2.97,0.016,0.87,61.14
2022-08-13 05:00:00,Inspection,M5,Evening,18,335.37,4.95,0.026,0.96,50.81
2022-08-13 06:00:00,Assembly,M3,Evening,16,324.31,4.52,0.025,0.71,51.21
2022-08-13 07:00:00,Inspection,M3,Night,21,276.22,0.33,0.075,0.76,35.56
2022-08-13 08:00:00,Painting,M4,Evening,19,356.04,7.12,0.053,0.74,40.83
2022-08-13 09:00:00,Painting,M2,Evening,19,213.2,2.34,0.055,0.8,57.35
2022-08-13 10:00:00,Painting,M3,Evening,30,321.69,1.38,0.001,0.8,44.74
2022-08-13 11:00:00,Cutting,M4,Morning,24,342.06,12.39,0.099,0.73,43.48
2022-08-13 12:00:00,Assembly,M1,Evening,19,295.49,14.51,0.083,0.85,75.1
2022-08-13 13:00:00,Inspection,M4,Night,20,263.89,21.97,0.044,0.73,50.7
2022-08-13 14:00:00,Inspection,M5,Evening,16,298.15,27.2,0.007,0.72,48.28
2022-08-13 15:00:00,Packaging,M5,Morning,20,262.12,20.33,0.069,0.71,48.64
2022-08-13 16:00:00,Painting,M2,Morning,26,325.71,1.31,0.054,0.98,43.22
2022-08-13 17:00:00,Painting,M2,Evening,15,347.29,2.53,0.068,0.82,49.27
2022-08-13 18:00:00,Painting,M5,Evening,25,322.33,1.31,0.068,0.79,69.4
2022-08-13 19:00:00,Inspection,M5,Evening,20,319.36,4.36,0.015,0.84,54.13
2022-08-13 20:00:00,Packaging,M3,Evening,16,338.02,1.32,0.033,0.75,34.05
2022-08-13 21:00:00,Cutting,M5,Morning,17,343.79,10.59,0.002,0.82,45.63
2022-08-13 22:00:00,Assembly,M2,Evening,16,261.09,12.61,0.098,0.76,51.04
2022-08-13 23:00:00,Cutting,M5,Morning,27,223.1,1.74,0.081,0.79,34.94
2022-08-14 00:00:00,Inspection,M2,Morning,23,313.89,9.72,0.093,0.98,45.32
2022-08-14 01:00:00,Painting,M1,Night,20,346.22,0.23,0.004,0.74,40.39
2022-08-14 02:00:00,Assembly,M5,Morning,25,220.96,5.7,0.05,0.84,46.04
2022-08-14 03:00:00,Inspection,M2,Evening,17,303.44,3.36,0.075,0.9,50.7
2022-08-14 04:00:00,Inspection,M4,Evening,21,356.42,64.99,0.01,0.98,56.99
2022-08-14 05:00:00,Inspection,M3,Evening,25,294.18,25.61,0.078,0.98,38.46
2022-08-14 06:00:00,Assembly,M2,Evening,16,376.06,1.6,0.065,0.77,49.14
2022-08-14 07:00:00,Assembly,M5,Night,11,366.69,24.93,0.098,0.98,46.73
2022-08-14 08:00:00,Packaging,M5,Night,18,290.86,5.43,0.014,0.8,47.8
2022-08-14 09:00:00,Packaging,M1,Night,16,281.61,8.6,0.063,0.97,41.81
2022-08-14 10:00:00,Cutting,M4,Night,17,282.53,7.63,0.095,0.73,49.53
2022-08-14 11:00:00,Assembly,M2,Morning,20,306.74,12.95,0.074,0.76,54.94
2022-08-14 12:00:00,Assembly,M4,Night,18,241.32,4.08,0.034,0.72,36.08
2022-08-14 13:00:00,Assembly,M1,Morning,15,232.08,0.72,0.012,0.79,67.28
2022-08-14 14:00:00,Packaging,M3,Evening,27,186.43,5.41,0.096,0.96,59.42
2022-08-14 15:00:00,Inspection,M4,Morning,20,298.94,7.86,0.007,0.75,34.25
2022-08-14 16:00:00,Painting,M1,Morning,22,401.94,8.09,0.098,0.77,64.47
2022-08-14 17:00:00,Packaging,M2,Night,20,200.47,15.73,0.03,0.76,65.15
2022-08-14 18:00:00,Assembly,M3,Evening,22,290.79,0.45,0.086,0.78,44.97
2022-08-14 19:00:00,Packaging,M5,Evening,14,289.29,44.31,0.055,0.71,52.06
2022-08-14 20:00:00,Cutting,M1,Night,20,292.4,46.63,0.091,0.83,50.9
2022-08-14 21:00:00,Assembly,M5,Morning,18,362.84,1.04,0.043,0.99,36.23
2022-08-14 22:00:00,Cutting,M3,Night,20,255.58,4.22,0.085,0.83,60.27
2022-08-14 23:00:00,Assembly,M1,Morning,18,202.69,8.92,0.024,0.94,31.19
2022-08-15 00:00:00,Packaging,M1,Night,26,273.29,4.67,0.047,0.87,52.89
2022-08-15 01:00:00,Inspection,M3,Night,23,266.61,6.69,0.085,0.7,65.68
2022-08-15 02:00:00,Painting,M2,Evening,21,188.45,3.94,0.012,0.88,33.11
2022-08-15 03:00:00,Cutting,M1,Evening,18,312.27,12.45,0.073,0.98,47.07
2022-08-15 04:00:00,Packaging,M3,Evening,21,240.7,4.53,0.044,0.87,61.4
2022-08-15 05:00:00,Inspection,M4,Night,16,295.85,5.62,0.051,0.86,54.02
2022-08-15 06:00:00,Packaging,M5,Evening,21,281.86,8.58,0.058,0.9,58.33
2022-08-15 07:00:00,Cutting,M1,Evening,17,246.3,34.8,0.028,0.96,43.13
2022-08-15 08:00:00,Painting,M4,Night,19,344.53,10.27,0.01,0.87,40.59
2022-08-15 09:00:00,Packaging,M1,Evening,24,285.93,1.02,0.002,0.82,48.0
2022-08-15 10:00:00,Assembly,M2,Morning,15,302.71,3.84,0.043,0.71,52.65
2022-08-15 11:00:00,Inspection,M3,Evening,21,329.32,5.44,0.027,0.73,56.0
2022-08-15 12:00:00,Packaging,M1,Morning,16,314.43,13.48,0.063,0.89,54.45
2022-08-15 13:00:00,Inspection,M3,Evening,17,307.25,5.92,0.072,0.89,59.79
2022-08-15 14:00:00,Assembly,M1,Night,19,258.79,10.76,0.05,0.77,51.16
2022-08-15 15:00:00,Painting,M2,Night,22,244.39,18.29,0.062,0.92,39.52
2022-08-15 16:00:00,Painting,M2,Evening,21,307.89,1.1,0.056,0.78,36.45
2022-08-15 17:00:00,Assembly,M4,Morning,18,251.9,14.51,0.0,0.79,57.58
2022-08-15 18:00:00,Inspection,M2,Evening,14,339.72,13.69,0.084,0.72,60.06
2022-08-15 19:00:00,Packaging,M3,Night,18,293.52,17.13,0.006,0.87,69.71
2022-08-15 20:00:00,Assembly,M2,Evening,21,332.43,31.25,0.041,0.79,74.24
2022-08-15 21:00:00,Cutting,M1,Night,15,250.71,3.7,0.011,0.95,59.72
2022-08-15 22:00:00,Inspection,M2,Morning,32,242.94,5.6,0.066,0.94,53.67
2022-08-15 23:00:00,Painting,M3,Morning,19,383.94,3.05,0.033,0.74,45.8
2022-08-16 00:00:00,Assembly,M1,Night,16,292.53,3.96,0.007,0.75,41.26
2022-08-16 01:00:00,Painting,M4,Morning,22,345.66,4.0,0.005,0.8,50.67
2022-08-16 02:00:00,Inspection,M4,Night,14,229.4,20.38,0.024,0.87,48.95
2022-08-16 03:00:00,Painting,M4,Night,18,285.85,0.65,0.067,0.8,69.05
2022-08-16 04:00:00,Assembly,M1,Night,14,365.12,2.27,0.072,0.81,55.86
2022-08-16 05:00:00,Inspection,M4,Evening,14,221.77,9.43,0.013,0.74,47.7
2022-08-16 06:00:00,Cutting,M2,Morning,25,413.77,14.49,0.014,0.8,41.18
2022-08-16 07:00:00,Assembly,M1,Evening,20,310.13,11.95,0.059,0.84,55.34
2022-08-16 08:00:00,Packaging,M1,Evening,16,259.05,0.48,0.096,1.0,51.38
2022-08-16 09:00:00,Assembly,M1,Morning,20,317.6,6.05,0.055,0.95,45.49
2022-08-16 10:00:00,Inspection,M5,Evening,17,355.46,2.04,0.071,0.94,43.14
2022-08-16 11:00:00,Assembly,M3,Night,18,258.72,44.35,0.058,0.87,55.49
2022-08-16 12:00:00,Cutting,M5,Evening,14,265.9,68.05,0.01,0.81,45.93
2022-08-16 13:00:00,Cutting,M5,Night,23,312.46,0.52,0.095,0.96,46.77
2022-08-16 14:00:00,Packaging,M5,Morning,15,323.15,11.02,0.007,0.8,45.15
2022-08-16 15:00:00,Painting,M3,Evening,16,290.08,16.77,0.076,0.88,78.34
2022-08-16 16:00:00,Inspection,M5,Morning,22,320.12,3.93,0.098,0.78,51.58
2022-08-16 17:00:00,Inspection,M4,Night,23,342.68,11.83,0.032,0.93,41.77
2022-08-16 18:00:00,Painting,M1,Evening,19,308.67,2.08,0.017,0.85,24.27
2022-08-16 19:00:00,Cutting,M1,Night,15,265.43,1.37,0.057,0.97,33.59
2022-08-16 20:00:00,Cutting,M2,Night,22,298.95,25.94,0.08,0.87,47.07
2022-08-16 21:00:00,Assembly,M4,Night,23,387.81,10.29,0.095,0.75,66.95
2022-08-16 22:00:00,Packaging,M3,Morning,18,316.65,16.98,0.069,1.0,72.87
2022-08-16 23:00:00,Packaging,M1,Morning,19,362.01,7.61,0.034,0.85,47.62
2022-08-17 00:00:00,Packaging,M5,Morning,13,274.28,1.68,0.049,0.78,53.64
2022-08-17 01:00:00,Assembly,M2,Evening,22,313.13,4.73,0.076,0.8,48.35
2022-08-17 02:00:00,Packaging,M2,Night,21,339.72,21.34,0.079,0.74,54.55
2022-08-17 03:00:00,Painting,M1,Morning,15,374.89,0.16,0.007,0.72,47.6
2022-08-17 04:00:00,Assembly,M4,Night,15,361.38,2.32,0.061,0.84,44.43
2022-08-17 05:00:00,Painting,M2,Morning,25,244.04,2.92,0.097,0.99,43.43
2022-08-17 06:00:00,Assembly,M1,Night,14,357.59,3.05,0.079,0.74,57.1
2022-08-17 07:00:00,Packaging,M4,Morning,21,384.3,1.04,0.001,0.97,63.03
2022-08-17 08:00:00,Painting,M1,Morning,20,271.26,18.85,0.022,0.94,45.51
2022-08-17 09:00:00,Painting,M1,Morning,20,255.28,1.74,0.045,0.94,57.27
2022-08-17 10:00:00,Painting,M4,Morning,23,298.78,17.7,0.071,0.91,51.57
2022-08-17 11:00:00,Assembly,M4,Night,20,308.97,4.39,0.056,0.88,46.18
2022-08-17 12:00:00,Inspection,M4,Morning,20,282.5,6.11,0.008,0.74,56.78
2022-08-17 13:00:00,Packaging,M1,Morning,19,240.66,6.21,0.074,0.87,63.48
2022-08-17 14:00:00,Painting,M2,Morning,15,373.62,12.49,0.084,0.81,41.76
2022-08-17 15:00:00,Inspection,M3,Night,15,257.0,13.14,0.021,0.73,46.77
2022-08-17 16:00:00,Packaging,M3,Morning,20,274.65,10.24,0.007,0.94,64.67
2022-08-17 17:00:00,Packaging,M1,Night,17,305.46,14.86,0.079,0.86,49.57
2022-08-17 18:00:00,Painting,M1,Evening,18,226.38,0.08,0.064,0.92,42.05
2022-08-17 19:00:00,Painting,M2,Night,18,222.56,7.03,0.08,0.84,51.7
2022-08-17 20:00:00,Assembly,M4,Evening,32,278.42,7.42,0.057,0.87,50.09
2022-08-17 21:00:00,Inspection,M1,Morning,22,341.28,2.74,0.043,0.91,60.56
2022-08-17 22:00:00,Inspection,M5,Morning,19,309.4,8.13,0.096,0.77,49.56
2022-08-17 23:00:00,Painting,M4,Night,21,197.03,6.3,0.078,0.95,49.9
2022-08-18 00:00:00,Packaging,M1,Morning,21,369.47,6.39,0.041,0.83,49.48
2022-08-18 01:00:00,Painting,M5,Morning,16,339.87,1.26,0.091,0.91,51.68
2022-08-18 02:00:00,Packaging,M2,Night,13,309.55,5.71,0.099,0.8,65.17
2022-08-18 03:00:00,Packaging,M5,Morning,19,308.21,14.54,0.031,0.91,57.25
2022-08-18 04:00:00,Painting,M1,Evening,25,333.67,5.28,0.089,0.71,39.58
